"http://beta.congress.gov/bill/113th-congress/house-bill/360","113-HR-360: To award posthumously a Congressional Gold Medal to Addie Mae Collins, Denise McNair, Carole Robertson, and Cynthia Wesley to commemorate the lives they lost 50 years ago in the bombing of the Sixteenth Street Baptist Church, where these 4 little Black girls ultimate sacrifice served as a catalyst for the Civil Rights Movement."
"http://beta.congress.gov/bill/113th-congress/house-bill/3608","113-HR-3608: To amend the Act of October 19, 1973, concerning taxable income to members of the Grand Portage Band of Lake Superior Chippewa Indians."
"http://beta.congress.gov/bill/113th-congress/house-bill/3626","113-HR-3626: To extend the Undetectable Firearms Act of 1988 for 10 years."
"http://beta.congress.gov/bill/113th-congress/house-bill/3627","113-HR-3627: To require the Attorney General to report on State law penalties for certain child abusers, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3658","113-HR-3658: To grant the Congressional Gold Medal, collectively, to the Monuments Men, in recognition of their heroic role in the preservation, protection, and restitution of monuments, works of art, and artifacts of cultural importance during and following World War II."
"http://beta.congress.gov/bill/113th-congress/house-bill/3682","113-HR-3682: To designate the community based outpatient clinic of the Department of Veterans Affairs located at 1961 Premier Drive in Mankato, Minnesota, as the Lyle C. Pearson Community Based Outpatient Clinic."
"http://beta.congress.gov/bill/113th-congress/house-bill/3716","113-HR-3716: To ratify a water settlement agreement affecting the Pyramid Lake Paiute Tribe, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/3765","113-HR-3765: To designate the facility of the United States Postal Service located at 198 Baker Street in Corning, New York, as the Specialist Ryan P. Jayne Post Office Building."
"http://beta.congress.gov/bill/113th-congress/house-bill/3771","113-HR-3771: To accelerate the income tax benefits for charitable cash contributions for the relief of victims of the Typhoon Haiyan in the Philippines."
"http://beta.congress.gov/bill/113th-congress/house-bill/3957","113-HR-3957: To designate the facility of the United States Postal Service located at 218-10 Merrick Boulevard in Springfield Gardens, New York, as the Cynthia Jenkins Post Office Building."
"http://beta.congress.gov/bill/113th-congress/house-bill/3979","113-HR-3979: To authorize appropriations for fiscal year 2015 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/4007","113-HR-4007: To recodify and reauthorize the Chemical Facility Anti-Terrorism Standards Program."
"http://beta.congress.gov/bill/113th-congress/house-bill/4028","113-HR-4028: To amend the International Religious Freedom Act of 1998 to include the desecration of cemeteries among the many forms of violations of the right to religious freedom."
"http://beta.congress.gov/bill/113th-congress/house-bill/4030","113-HR-4030: To designate the facility of the United States Postal Service located at 18640 NW 2nd Avenue in Miami, Florida, as the Father Richard Marquess-Barry Post Office Building."
"http://beta.congress.gov/bill/113th-congress/house-bill/4032","113-HR-4032: To exempt from Lacey Act Amendments of 1981 certain water transfers by the North Texas Municipal Water District and the Greater Texoma Utility Authority, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/4067","113-HR-4067: To provide for the extension of the enforcement instruction on supervision requirements for outpatient therapeutic services in critical access and small rural hospitals through 2014."
"http://beta.congress.gov/bill/113th-congress/house-bill/4076","113-HR-4076: To address shortages and interruptions in the availability of propane and other home heating fuels in the United States, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/41","113-HR-41: To temporarily increase the borrowing authority of the Federal Emergency Management Agency for carrying out the National Flood Insurance Program."
